method,target_filter,sensor_id,sensor_name,sensor_group,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
savgol_q_w15_p3,centered_ma21,3,right_lower_leg,lower_leg,16028,4.793634146304675,12.792408214085766,0.34615616912920655,0.42658429839088335,3.222858754265051,4.793634146304675,21.6323414224815,11.195441215564708,2.140506703634929,11.659585464057894,-0.06652992234897916,0.19046446181246185,2.0111680345460257,10.564785886510625,-0.022299048748613107,0.1482064677738948,2.9973631810677115,15.600528507904553,0.25721116514192827,0.15534629767067218
savgol_q_w15_p3,centered_ma21,4,head,other,16028,4.744347906601389,15.2537915469077,0.3419459257823948,0.35434240828777197,3.634436699605258,4.744347906601389,25.990875949276226,10.20493824630847,2.7934082375145546,19.00954102881169,-0.02791786800849187,0.15864110225540962,2.2436714149267787,13.507937027697945,-0.03382928897242196,0.18378316580766133,1.8670145354545362,12.418029505489597,-0.004908161979732979,0.1832999775369292
savgol_q_w15_p3,centered_ma21,5,pelvis,other,16028,2.5729284127079994,4.367182875815168,0.7209944055628493,0.7962252807368639,1.5619937306902245,2.5729284127079994,7.113149667729451,7.589684377157278,1.1132870834888782,4.165311413972562,0.15108228381640773,0.3216116447285215,1.4258610454387906,3.967159203903759,-0.05374840589756523,0.3402118568180609,1.3044161282198552,4.912096038144134,0.15056462621002092,0.36161404631912936
savgol_q_w15_p3,lowpass_5hz,0,left_forearm,other,16028,2.9421039021283675,10.57443588598839,0.540712249057485,0.5656736522555948,1.9159622544939598,2.9421039021283675,18.07761343622875,5.855842011086414,1.3483757788940287,8.250219722054839,-0.010400760073936678,0.5559850968608959,1.7048152381733792,11.340965596991591,0.019353574435966355,0.35100258773617615,1.3352986473953459,11.780172188313198,0.1219406938269738,0.3213905839970785
savgol_q_w15_p3,lowpass_5hz,1,right_forearm,other,16028,3.467300504776336,11.377216808116993,0.5587663943053375,0.5593931568156317,2.121310992550724,3.467300504776336,19.398479685436104,6.942173700937738,1.579686337708033,10.796211632262557,0.26115122440770633,0.5208016390180502,1.952659900713527,12.990001085422001,-0.08681422728385475,0.3302474380869223,1.6569687547682919,10.15011690025457,0.372422862380924,0.41197734174075595
savgol_q_w15_p3,lowpass_5hz,2,left_lower_leg,lower_leg,16028,3.690108672153788,12.681172271680715,0.41583986892007196,0.43905892702482446,2.5323789025116494,3.690108672153788,21.65223980422873,6.161134466404763,1.2960860108082883,8.807599957474354,-0.055885644249504686,0.2877727585157859,1.8068277685371772,10.815931284587988,-0.1760672863860912,0.18761947947857185,2.3693196478997054,16.966973919597454,0.23627531131850954,0.17151644227335797
savgol_q_w15_p3,lowpass_5hz,3,right_lower_leg,lower_leg,16028,3.7235430586051828,12.675553373444128,0.36856419226305065,0.44374496813099085,2.5533246102060754,3.7235430586051828,21.636639920741057,7.142757744771108,1.5582403376701284,11.50443820130793,-0.07078437096598977,0.24744424041665303,1.618929150418092,10.470718817197145,-0.019648792118579214,0.19792019362730132,2.3738011341368677,15.492608208193118,0.25381594363738946,0.19501932187748516
savgol_q_w15_p3,lowpass_5hz,4,head,other,16028,3.8549731838263073,15.19369539280802,0.3519183697484633,0.363890265845746,2.974439550965547,3.8549731838263073,26.032370633891315,6.4728723089114935,2.475371942388834,18.99054951080218,-0.028226014417763796,0.16462369487173917,1.8617996537046577,13.44955876477068,-0.03391606296250085,0.20468542504853757,1.2986057460713247,12.288756543241398,-0.005194501154093824,0.2310817633735108
savgol_q_w15_p3,lowpass_5hz,5,pelvis,other,16028,1.6997867711748749,4.137942816414369,0.7544289072790848,0.8193994688694439,0.9208284146049657,1.6997867711748749,6.962645846823228,3.535519868161083,0.8334320601253286,4.056469600270336,0.15155008183917015,0.38502964500381887,0.7718932074288675,3.4469696020669787,-0.05381087071949926,0.5741083898197402,0.9738942489540832,4.799079828493652,0.15010807748610988,0.4125838143523093
savgol_q_w9_p3,centered_ma21,0,left_forearm,other,16028,3.55474693890948,7.407464109641851,0.6616152641685392,0.6871982942164151,2.2562998927803535,3.55474693890948,12.327828186960188,10.95832152546923,2.047176015987599,8.123467458270595,-0.011534222492149566,0.5269974836507334,1.821512655661736,7.170331025859499,0.03272980200387906,0.47847888175547,1.4452596702243454,6.870749816498325,0.10705262220783561,0.4776683895537441
savgol_q_w9_p3,centered_ma21,1,right_forearm,other,16028,3.997747138796545,8.406106571283201,0.6620745880903529,0.6626827317518754,2.4900797557197336,3.997747138796545,14.000210744040814,12.186951046166245,2.207802802768496,7.826040966248359,0.2383765017054366,0.6233150315317695,2.098307755667636,10.831542522810086,-0.08730776256608179,0.3569234152573835,1.6494587212636902,5.780886820762989,0.35090261906810494,0.6050420503676874
savgol_q_w9_p3,centered_ma21,2,left_lower_leg,lower_leg,16028,3.9256127482149497,9.377423395339438,0.5122383621885581,0.5390633101121907,2.3535104348023137,3.9256127482149497,15.760639998344947,9.984605252024249,1.5813542878346358,4.9499262334938905,-0.057059398923410436,0.37622256671474275,1.8732003785443727,8.152712226206237,-0.18559546172160762,0.19066469460329674,2.387308498928729,13.14685218012337,0.21588038430534212,0.1864436574314077
savgol_q_w9_p3,centered_ma21,3,right_lower_leg,lower_leg,16028,4.115496882092908,9.117232789774826,0.4593638157881285,0.5523273609698469,2.4592302385826965,4.115496882092908,15.245802262994212,11.131107017304362,1.8204242593254583,6.559510417544772,-0.0668199584356388,0.3259111521896997,1.8475857720205315,8.979008104245446,-0.03541755354441233,0.1711652546000776,2.454507231490541,11.212583902689516,0.21886558180635068,0.2155072319952329
savgol_q_w9_p3,centered_ma21,4,head,other,16028,3.698948399465079,10.626197176519954,0.46257267051155,0.4774070706224067,2.6084261875771957,3.698948399465079,18.02958624153468,9.248795122767225,2.101973719225712,15.014993992140523,-0.027558009212393767,0.19825065627231053,1.7583402616938648,9.46831066250131,-0.03371531611712248,0.2580496381011557,1.434467774832011,4.863049240670906,-0.011128213026846492,0.42872204032410993
savgol_q_w9_p3,centered_ma21,5,pelvis,other,16028,2.5411252036971863,3.493911322446738,0.7929372555645073,0.8544396313434971,1.4608528815739876,2.5411252036971863,5.492261072317982,7.799683687442344,1.1340108431449236,3.432768426158937,0.15023649209433462,0.3809401904829339,1.4394336780656378,3.285551876445149,-0.05724895237948507,0.3988000002242083,1.2291712945848685,3.7474656485308304,0.1369325788482204,0.45592493951968693
savgol_q_w9_p3,lowpass_5hz,0,left_forearm,other,16028,2.3307577743266523,7.085591916507533,0.6960132824363617,0.7185428155399475,1.340342122338748,2.3307577743266523,12.049249213923936,5.421039809467114,1.13678538439116,7.668507727390174,-0.011846747162728844,0.5937985215146405,1.2864711280582932,6.901983800949023,0.03286406034230389,0.5317570655021326,1.0681449593558867,6.646310801356279,0.10750802399349675,0.5240686490026568
savgol_q_w9_p3,lowpass_5hz,1,right_forearm,other,16028,2.7257568999857615,8.080403019711065,0.6929951460472155,0.6935818546493315,1.4616610058380297,2.7257568999857615,13.72767235204305,6.200284420196815,1.2533795131832375,7.276541627482202,0.2379851193522885,0.6826593980668,1.5420744551720287,10.60223372866764,-0.08802242476481441,0.40147233296150325,1.2931013325957061,5.524791470190353,0.35166614355747833,0.6462893858835662
savgol_q_w9_p3,lowpass_5hz,2,left_lower_leg,lower_leg,16028,2.879788360530217,9.19469112621053,0.5393433002198444,0.5639151867725585,1.704137716627105,2.879788360530217,15.663136777727464,5.928447194645832,0.9928798301306373,4.546357175184513,-0.05713297440196431,0.5236042816947881,1.501323174571748,7.984825859071127,-0.18580054959446818,0.27501681757378005,1.792330364841736,13.007698764777778,0.2160593850496313,0.23484409660006927
savgol_q_w9_p3,lowpass_5hz,3,right_lower_leg,lower_leg,16028,2.909834610095727,8.868570756653682,0.5033966631975935,0.5851845915677639,1.7221866804961834,2.909834610095727,15.082688896188492,6.479256008882225,1.1886880417427153,6.132364645552539,-0.07107440705264942,0.46602151244848444,1.379069003218577,8.800589850133562,-0.03276729691437844,0.25950605296877105,1.7465788178846469,10.995379208604948,0.21547036030181188,0.288286218939582
savgol_q_w9_p3,lowpass_5hz,4,head,other,16028,2.7786883944737086,10.512385482649007,0.48030818356270244,0.4943157296295503,1.9306126415334726,2.7786883944737086,17.994711345666147,5.042339032420113,1.7784393893700492,14.97128918307551,-0.027866155621665698,0.2117914298202957,1.3723347929174197,9.362663364307236,-0.033802090107201366,0.29493471636258767,0.8383684483476065,4.442046885256176,-0.011414552201207337,0.5644416139813199
savgol_q_w9_p3,lowpass_5hz,5,pelvis,other,16028,1.5802360535458975,3.1079055198268493,0.8404117793575471,0.8868015276473643,0.7548788404151776,1.5802360535458975,5.145880311043416,3.9230346801875675,0.7979889873188967,3.2181191505606237,0.15070429011709705,0.4987403323821373,0.7058698211746378,2.4441204174419933,-0.05731141720141909,0.7295232758590927,0.9026762808604922,3.55629226559752,0.1364760301243094,0.5355068765062918
