source,solution_type,bias_mode,comparison_space,method,sequence_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
accfit_global,projected,no_bias,sensor_specific_force,savgol15_p3_fd,s5_freestyle3,17795,4.143610800502485,4.818445759040169,0.8623291364338729,0.8643368603724063,2.2414983969755764,4.143610800502485,7.244497783310843,13.356250843055701,1.93218091753102,5.44774596657202,-0.016811774260243512,0.8824828438886021,2.2549764722323693,4.612958295462448,-0.0931159465878611,0.7706917725973284,1.9639429603435816,4.323764360653693,0.14471421943775065,0.8497554722167375
accfit_global,projected,no_bias,sensor_specific_force,savgol15_p3_fd,s5_rom3,28765,0.7325192577956107,0.746939942275413,0.9916561962805411,0.9916840104576005,0.2839229551432703,0.7325192577956107,1.0663833124434006,2.082678638224609,0.27769227908507893,0.68480859511753,-0.033923712913371484,0.9956993813629704,0.3917743420105614,0.7888018042761942,-0.09084443644381077,0.9635916098321194,0.4042983037660431,0.763273695159847,0.21471320861356016,0.9866424502806536
accfit_global,projected,no_bias,sensor_specific_force,savgol15_p3_fd,s5_walking2,18670,2.6326227878082538,2.5995156727465183,0.9277036008670544,0.9284111549702622,1.2856219316191717,2.6326227878082538,3.6526350017045295,8.96470675189605,1.1901248604915966,2.6003552185181156,-0.047492921990569405,0.9531050791536989,1.4209301401562104,2.597194861562123,-0.0179917572682078,0.6643793531816388,1.3114211169971297,2.6009953454716634,0.07799105892967331,0.9060227098079924
accfit_global,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_freestyle1,15350,2.37377128773923,2.0882286552995195,0.9579634314085633,0.957877968188695,1.0171606072213148,2.37377128773923,2.728975379871895,6.722254349498722,0.9971502652522133,1.8090523463893107,0.158760758573907,0.9772707382882108,1.260964442931061,2.2071237548043543,-0.018662121301587613,0.9058225456014527,1.2843828301123477,2.222168105577023,0.33281421391203725,0.9393468487987171
accfit_global,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_freestyle3,17795,3.798501208603025,4.537080366325597,0.8791029867604965,0.88084695670345,2.005988603987734,3.798501208603025,6.879439171889885,12.222863598375975,1.7552521131147447,5.186877632901385,-0.0007177003521451151,0.8941489805621518,2.0483740667581714,4.256031202125131,-0.09053177491419317,0.8090717890928801,1.8458667266437805,4.09118486252287,0.10081812836050942,0.8668135282600465
accfit_global,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_rom3,28765,0.7459281277496029,0.7587688387422057,0.9914002075327197,0.9914259681356692,0.2840115146689887,0.7459281277496029,1.082026654094324,2.051623671926855,0.288466232692313,0.7418999235333696,-0.02900399815366807,0.9949533313209099,0.3927727047410603,0.7552650806106116,-0.09117325105048922,0.9667346767384545,0.4162169416979815,0.7786845403692129,0.217529873912998,0.9859108119060509
accfit_global,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_walking2,18670,2.5387810991718074,2.451086620096687,0.9360474694889709,0.9366702198151227,1.1566634762474084,2.5387810991718074,3.4026559314951297,8.106425002139053,1.072637781352987,2.3230432648808867,-0.03407263232284811,0.9627560549059716,1.4127717906722554,2.513504564854324,-0.018025561690116015,0.6994934518727147,1.2934502284922573,2.5118203856165806,0.05368142643937256,0.9122141986565759
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,s5_freestyle1,15350,2.667007894832956,2.1574329133829506,0.8833521677702262,0.8832815075405012,1.3835955845106882,2.667007894832956,2.6173687581506018,6.97804268544109,1.4647435891095562,2.263917670400083,-0.16484812105917873,0.8332299882205829,1.1332659547181394,1.9873104902823497,0.043030864819641614,0.914294864532783,1.3845917770033551,2.2110685480346666,0.29786556129249764,0.8895011056926141
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,s5_freestyle3,17795,4.55167817671788,5.053861883147498,0.7707549401374038,0.7707560631550139,2.6411526229166067,4.55167817671788,7.477084029043922,12.938282961867186,2.297171390870124,4.593615524944992,-0.05076756808560328,0.7791431616404628,2.087457947544785,4.708955561898364,0.033239888006061875,0.8104555111096603,2.4136768470241696,5.774858762501842,0.03730165255184035,0.7333936422029341
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,s5_rom3,28765,1.2056805076010808,1.721152964292142,0.48903016761088386,0.4886539752213407,0.6483915174896807,1.2056805076010808,2.72643303476643,2.6905205224256403,0.6038879204041059,0.9921945988772793,-0.0029734039583495806,0.5822509232203041,0.4609328983287158,2.0752935555880803,0.004446933471740027,0.4697460074271644,0.6902559369820606,1.8962618794797885,0.15298423852111678,0.4869662711584678
