group,mahalanobis,max_abs_z,ref,sequence_index_in_group
AMASS/all,17.09391328152778,,TotalCapture_train,342
ALL/all,17.09391328152778,,TotalCapture_train,342
AMASS/train,17.0916423155014,,TotalCapture_train,48
AMASS/all,17.0916423155014,,TotalCapture_train,48
ALL/all,17.0916423155014,,TotalCapture_train,48
AMASS/train,17.091436530939177,,TotalCapture_train,2
AMASS/all,17.091436530939177,,TotalCapture_train,2
ALL/all,17.091436530939177,,TotalCapture_train,2
AMASS/train,17.090606041919383,,TotalCapture_train,102
AMASS/all,17.090606041919383,,TotalCapture_train,102
ALL/all,17.090606041919383,,TotalCapture_train,102
AMASS/train,17.090382983758428,,TotalCapture_train,766
AMASS/all,17.090382983758428,,TotalCapture_train,766
ALL/all,17.090382983758428,,TotalCapture_train,766
AMASS/train,17.089795641493097,,TotalCapture_train,16
AMASS/all,17.089795641493097,,TotalCapture_train,16
ALL/all,17.089795641493097,,TotalCapture_train,16
AMASS/train,17.089710227802968,,TotalCapture_train,578
AMASS/all,17.089710227802968,,TotalCapture_train,578
ALL/all,17.089710227802968,,TotalCapture_train,578
AMASS/train,17.089580705397598,,TotalCapture_train,136
AMASS/all,17.089580705397598,,TotalCapture_train,136
ALL/all,17.089580705397598,,TotalCapture_train,136
AMASS/train,17.089164861926918,,TotalCapture_train,194
AMASS/all,17.089164861926918,,TotalCapture_train,194
ALL/all,17.089164861926918,,TotalCapture_train,194
AMASS/train,17.089066943076958,,TotalCapture_train,1288
AMASS/all,17.089066943076958,,TotalCapture_train,1288
ALL/all,17.089066943076958,,TotalCapture_train,1288
AMASS/train,17.087751955647402,,TotalCapture_train,762
AMASS/all,17.087751955647402,,TotalCapture_train,762
ALL/all,17.087751955647402,,TotalCapture_train,762
AMASS/train,17.087152629779336,,TotalCapture_train,204
AMASS/all,17.087152629779336,,TotalCapture_train,204
ALL/all,17.087152629779336,,TotalCapture_train,204
AMASS/train,17.085382558145856,,TotalCapture_train,1240
AMASS/all,17.085382558145856,,TotalCapture_train,1240
ALL/all,17.085382558145856,,TotalCapture_train,1240
AMASS/train,17.085382078684372,,TotalCapture_train,350
AMASS/all,17.085382078684372,,TotalCapture_train,350
ALL/all,17.085382078684372,,TotalCapture_train,350
AMASS/train,17.08389944616409,,TotalCapture_train,312
AMASS/all,17.08389944616409,,TotalCapture_train,312
ALL/all,17.08389944616409,,TotalCapture_train,312
AMASS/train,17.08239312123416,,TotalCapture_train,366
AMASS/all,17.08239312123416,,TotalCapture_train,366
ALL/all,17.08239312123416,,TotalCapture_train,366
AMASS/train,17.081336668430264,,DIP_train,797
AMASS/all,17.081336668430264,,DIP_train,797
ALL/all,17.081336668430264,,DIP_train,797
AMASS/train,17.079411260716206,,TotalCapture_train,52
AMASS/all,17.079411260716206,,TotalCapture_train,52
ALL/all,17.079411260716206,,TotalCapture_train,52
AMASS/train,17.078895705476636,,TotalCapture_train,1012
AMASS/all,17.078895705476636,,TotalCapture_train,1012
ALL/all,17.078895705476636,,TotalCapture_train,1012
AMASS/train,17.07842377885646,,TotalCapture_train,626
AMASS/all,17.07842377885646,,TotalCapture_train,626
ALL/all,17.07842377885646,,TotalCapture_train,626
AMASS/train,17.075493149709185,,TotalCapture_train,200
AMASS/all,17.075493149709185,,TotalCapture_train,200
ALL/all,17.075493149709185,,TotalCapture_train,200
AMASS/train,17.075101020031713,,TotalCapture_train,264
AMASS/all,17.075101020031713,,TotalCapture_train,264
ALL/all,17.075101020031713,,TotalCapture_train,264
AMASS/train,17.074581633417516,,TotalCapture_train,374
AMASS/all,17.074581633417516,,TotalCapture_train,374
ALL/all,17.074581633417516,,TotalCapture_train,374
AMASS/train,17.07403538888935,,TotalCapture_train,128
AMASS/all,17.07403538888935,,TotalCapture_train,128
ALL/all,17.07403538888935,,TotalCapture_train,128
AMASS/train,17.073081747158394,,TotalCapture_train,364
AMASS/all,17.073081747158394,,TotalCapture_train,364
ALL/all,17.073081747158394,,TotalCapture_train,364
AMASS/train,17.072591684667444,,TotalCapture_train,1032
AMASS/all,17.072591684667444,,TotalCapture_train,1032
ALL/all,17.072591684667444,,TotalCapture_train,1032
AMASS/train,17.07025714992984,,TotalCapture_train,628
AMASS/all,17.07025714992984,,TotalCapture_train,628
ALL/all,17.07025714992984,,TotalCapture_train,628
AMASS/train,17.07019251255942,,TotalCapture_train,122
AMASS/all,17.07019251255942,,TotalCapture_train,122
ALL/all,17.07019251255942,,TotalCapture_train,122
AMASS/train,17.069280863324643,,TotalCapture_train,202
AMASS/all,17.069280863324643,,TotalCapture_train,202
ALL/all,17.069280863324643,,TotalCapture_train,202
AMASS/train,17.06829852078314,,TotalCapture_train,1104
AMASS/all,17.06829852078314,,TotalCapture_train,1104
ALL/all,17.06829852078314,,TotalCapture_train,1104
AMASS/train,17.06786784611722,,TotalCapture_train,14
AMASS/all,17.06786784611722,,TotalCapture_train,14
ALL/all,17.06786784611722,,TotalCapture_train,14
AMASS/train,17.067585400175034,,TotalCapture_train,754
AMASS/all,17.067585400175034,,TotalCapture_train,754
ALL/all,17.067585400175034,,TotalCapture_train,754
AMASS/train,17.0671365243038,,TotalCapture_train,170
AMASS/all,17.0671365243038,,TotalCapture_train,170
ALL/all,17.0671365243038,,TotalCapture_train,170
AMASS/train,17.065898976893113,,TotalCapture_train,30
AMASS/all,17.065898976893113,,TotalCapture_train,30
ALL/all,17.065898976893113,,TotalCapture_train,30
AMASS/train,17.064124637328746,,TotalCapture_train,1142
AMASS/all,17.064124637328746,,TotalCapture_train,1142
ALL/all,17.064124637328746,,TotalCapture_train,1142
AMASS/train,17.06255985827292,,TotalCapture_train,624
AMASS/all,17.06255985827292,,TotalCapture_train,624
ALL/all,17.06255985827292,,TotalCapture_train,624
AMASS/train,17.0617527922808,,TotalCapture_train,1216
AMASS/all,17.0617527922808,,TotalCapture_train,1216
ALL/all,17.0617527922808,,TotalCapture_train,1216
AMASS/train,17.059484129210656,,TotalCapture_train,874
AMASS/all,17.059484129210656,,TotalCapture_train,874
ALL/all,17.059484129210656,,TotalCapture_train,874
AMASS/train,17.058990010545553,,TotalCapture_train,190
AMASS/all,17.058990010545553,,TotalCapture_train,190
ALL/all,17.058990010545553,,TotalCapture_train,190
AMASS/train,17.056787891723467,,TotalCapture_train,118
AMASS/all,17.056787891723467,,TotalCapture_train,118
ALL/all,17.056787891723467,,TotalCapture_train,118
AMASS/train,17.056352019448696,,TotalCapture_train,348
AMASS/all,17.056352019448696,,TotalCapture_train,348
ALL/all,17.056352019448696,,TotalCapture_train,348
AMASS/train,17.05589678793938,,TotalCapture_train,1024
AMASS/all,17.05589678793938,,TotalCapture_train,1024
ALL/all,17.05589678793938,,TotalCapture_train,1024
AMASS/train,17.054832021156255,,TotalCapture_train,376
AMASS/all,17.054832021156255,,TotalCapture_train,376
ALL/all,17.054832021156255,,TotalCapture_train,376
AMASS/train,17.054541077485815,,TotalCapture_train,1242
AMASS/all,17.054541077485815,,TotalCapture_train,1242
ALL/all,17.054541077485815,,TotalCapture_train,1242
AMASS/train,17.053151564527024,,TotalCapture_train,1138
AMASS/all,17.053151564527024,,TotalCapture_train,1138
ALL/all,17.053151564527024,,TotalCapture_train,1138
AMASS/train,17.05215684329307,,TotalCapture_train,842
AMASS/all,17.05215684329307,,TotalCapture_train,842
ALL/all,17.05215684329307,,TotalCapture_train,842
AMASS/train,17.05090377968704,,TotalCapture_train,940
AMASS/all,17.05090377968704,,TotalCapture_train,940
ALL/all,17.05090377968704,,TotalCapture_train,940
AMASS/train,17.05061948009899,,TotalCapture_train,188
AMASS/all,17.05061948009899,,TotalCapture_train,188
ALL/all,17.05061948009899,,TotalCapture_train,188
AMASS/train,17.049925814000208,,TotalCapture_train,198
AMASS/all,17.049925814000208,,TotalCapture_train,198
ALL/all,17.049925814000208,,TotalCapture_train,198
AMASS/train,17.049173539689498,,TotalCapture_train,4
AMASS/all,17.049173539689498,,TotalCapture_train,4
ALL/all,17.049173539689498,,TotalCapture_train,4
AMASS/train,17.048950936933274,,TotalCapture_train,120
AMASS/all,17.048950936933274,,TotalCapture_train,120
ALL/all,17.048950936933274,,TotalCapture_train,120
AMASS/train,17.048526614048004,,TotalCapture_train,280
AMASS/all,17.048526614048004,,TotalCapture_train,280
ALL/all,17.048526614048004,,TotalCapture_train,280
AMASS/train,17.04705855590558,,TotalCapture_train,1188
AMASS/all,17.04705855590558,,TotalCapture_train,1188
ALL/all,17.04705855590558,,TotalCapture_train,1188
AMASS/train,17.046907713701444,,TotalCapture_train,134
AMASS/all,17.046907713701444,,TotalCapture_train,134
ALL/all,17.046907713701444,,TotalCapture_train,134
AMASS/train,17.04689487064199,,TotalCapture_train,622
AMASS/all,17.04689487064199,,TotalCapture_train,622
ALL/all,17.04689487064199,,TotalCapture_train,622
AMASS/train,17.045261048673684,,TotalCapture_train,1130
AMASS/all,17.045261048673684,,TotalCapture_train,1130
ALL/all,17.045261048673684,,TotalCapture_train,1130
AMASS/train,17.042989341170866,,TotalCapture_train,1154
AMASS/all,17.042989341170866,,TotalCapture_train,1154
ALL/all,17.042989341170866,,TotalCapture_train,1154
AMASS/train,17.0419851180291,,TotalCapture_train,196
AMASS/all,17.0419851180291,,TotalCapture_train,196
ALL/all,17.0419851180291,,TotalCapture_train,196
AMASS/train,17.041901908993484,,TotalCapture_train,618
AMASS/all,17.041901908993484,,TotalCapture_train,618
ALL/all,17.041901908993484,,TotalCapture_train,618
AMASS/train,17.04178151681458,,TotalCapture_train,356
AMASS/all,17.04178151681458,,TotalCapture_train,356
ALL/all,17.04178151681458,,TotalCapture_train,356
AMASS/train,17.041375926237944,,TotalCapture_train,62
AMASS/all,17.041375926237944,,TotalCapture_train,62
ALL/all,17.041375926237944,,TotalCapture_train,62
AMASS/train,17.041278148001727,,TotalCapture_train,1016
AMASS/all,17.041278148001727,,TotalCapture_train,1016
ALL/all,17.041278148001727,,TotalCapture_train,1016
AMASS/train,17.041100327062114,,TotalCapture_train,138
AMASS/all,17.041100327062114,,TotalCapture_train,138
ALL/all,17.041100327062114,,TotalCapture_train,138
AMASS/train,17.04050770039346,,TotalCapture_train,1234
AMASS/all,17.04050770039346,,TotalCapture_train,1234
ALL/all,17.04050770039346,,TotalCapture_train,1234
AMASS/train,17.037688428578477,,TotalCapture_train,870
AMASS/all,17.037688428578477,,TotalCapture_train,870
ALL/all,17.037688428578477,,TotalCapture_train,870
AMASS/train,17.037469329323564,,TotalCapture_train,1168
AMASS/all,17.037469329323564,,TotalCapture_train,1168
ALL/all,17.037469329323564,,TotalCapture_train,1168
AMASS/train,17.037136278002396,,TotalCapture_train,1084
AMASS/all,17.037136278002396,,TotalCapture_train,1084
ALL/all,17.037136278002396,,TotalCapture_train,1084
AMASS/train,17.03713035627963,,TotalCapture_train,1120
AMASS/all,17.03713035627963,,TotalCapture_train,1120
ALL/all,17.03713035627963,,TotalCapture_train,1120
AMASS/train,17.036373994610855,,TotalCapture_train,184
AMASS/all,17.036373994610855,,TotalCapture_train,184
ALL/all,17.036373994610855,,TotalCapture_train,184
AMASS/train,17.03536933604856,,TotalCapture_train,910
AMASS/all,17.03536933604856,,TotalCapture_train,910
ALL/all,17.03536933604856,,TotalCapture_train,910
AMASS/train,17.034888569696133,,TotalCapture_train,616
AMASS/all,17.034888569696133,,TotalCapture_train,616
ALL/all,17.034888569696133,,TotalCapture_train,616
AMASS/train,17.034251464196398,,TotalCapture_train,1029
AMASS/all,17.034251464196398,,TotalCapture_train,1029
ALL/all,17.034251464196398,,TotalCapture_train,1029
AMASS/train,17.03242336783847,,TotalCapture_train,912
AMASS/all,17.03242336783847,,TotalCapture_train,912
ALL/all,17.03242336783847,,TotalCapture_train,912
AMASS/train,17.032073636553022,,TotalCapture_train,847
AMASS/all,17.032073636553022,,TotalCapture_train,847
ALL/all,17.032073636553022,,TotalCapture_train,847
AMASS/train,17.0311853603229,,TotalCapture_train,579
AMASS/all,17.0311853603229,,TotalCapture_train,579
ALL/all,17.0311853603229,,TotalCapture_train,579
AMASS/train,17.03108134444453,,TotalCapture_train,872
AMASS/all,17.03108134444453,,TotalCapture_train,872
ALL/all,17.03108134444453,,TotalCapture_train,872
AMASS/train,17.031024077067748,,TotalCapture_train,930
AMASS/all,17.031024077067748,,TotalCapture_train,930
ALL/all,17.031024077067748,,TotalCapture_train,930
AMASS/train,17.030117321305383,,TotalCapture_train,568
AMASS/all,17.030117321305383,,TotalCapture_train,568
ALL/all,17.030117321305383,,TotalCapture_train,568
AMASS/train,17.029651224647193,,TotalCapture_train,270
AMASS/all,17.029651224647193,,TotalCapture_train,270
ALL/all,17.029651224647193,,TotalCapture_train,270
ALL/all,17.029436153862555,,TotalCapture_train,1298
DIP/train,17.029436153862555,,TotalCapture_train,0
DIP/all,17.029436153862555,,TotalCapture_train,0
AMASS/train,17.02917307818834,,TotalCapture_train,914
AMASS/all,17.02917307818834,,TotalCapture_train,914
ALL/all,17.02917307818834,,TotalCapture_train,914
AMASS/train,17.02900095436823,,TotalCapture_train,574
AMASS/all,17.02900095436823,,TotalCapture_train,574
ALL/all,17.02900095436823,,TotalCapture_train,574
AMASS/train,17.028926761132016,,TotalCapture_train,26
AMASS/all,17.028926761132016,,TotalCapture_train,26
ALL/all,17.028926761132016,,TotalCapture_train,26
AMASS/train,17.028083963090246,,TotalCapture_train,830
AMASS/all,17.028083963090246,,TotalCapture_train,830
ALL/all,17.028083963090246,,TotalCapture_train,830
AMASS/train,17.027919634954323,,TotalCapture_train,832
AMASS/all,17.027919634954323,,TotalCapture_train,832
ALL/all,17.027919634954323,,TotalCapture_train,832
AMASS/train,17.027594685780482,,TotalCapture_train,864
AMASS/all,17.027594685780482,,TotalCapture_train,864
ALL/all,17.027594685780482,,TotalCapture_train,864
AMASS/train,17.0272164577474,,TotalCapture_train,904
AMASS/all,17.0272164577474,,TotalCapture_train,904
ALL/all,17.0272164577474,,TotalCapture_train,904
AMASS/train,17.026290085684476,,TotalCapture_train,274
AMASS/all,17.026290085684476,,TotalCapture_train,274
ALL/all,17.026290085684476,,TotalCapture_train,274
AMASS/train,17.02565656304327,,TotalCapture_train,1178
AMASS/all,17.02565656304327,,TotalCapture_train,1178
ALL/all,17.02565656304327,,TotalCapture_train,1178
AMASS/train,17.025499626864132,,TotalCapture_train,1208
AMASS/all,17.025499626864132,,TotalCapture_train,1208
ALL/all,17.025499626864132,,TotalCapture_train,1208
AMASS/train,17.02469734137016,,TotalCapture_train,876
AMASS/all,17.02469734137016,,TotalCapture_train,876
ALL/all,17.02469734137016,,TotalCapture_train,876
AMASS/train,17.024678739265447,,TotalCapture_train,906
AMASS/all,17.024678739265447,,TotalCapture_train,906
ALL/all,17.024678739265447,,TotalCapture_train,906
AMASS/train,17.024392425414906,,TotalCapture_train,1248
AMASS/all,17.024392425414906,,TotalCapture_train,1248
ALL/all,17.024392425414906,,TotalCapture_train,1248
AMASS/train,17.024270694808045,,TotalCapture_train,838
AMASS/all,17.024270694808045,,TotalCapture_train,838
ALL/all,17.024270694808045,,TotalCapture_train,838
AMASS/train,17.02375952528942,,TotalCapture_train,182
AMASS/all,17.02375952528942,,TotalCapture_train,182
ALL/all,17.02375952528942,,TotalCapture_train,182
AMASS/train,17.02309452849484,,TotalCapture_train,908
AMASS/all,17.02309452849484,,TotalCapture_train,908
ALL/all,17.02309452849484,,TotalCapture_train,908
AMASS/train,17.023003739486292,,TotalCapture_train,920
AMASS/all,17.023003739486292,,TotalCapture_train,920
ALL/all,17.023003739486292,,TotalCapture_train,920
AMASS/train,17.02243360969468,,TotalCapture_train,926
AMASS/all,17.02243360969468,,TotalCapture_train,926
ALL/all,17.02243360969468,,TotalCapture_train,926
AMASS/train,17.021838013793484,,TotalCapture_train,50
AMASS/all,17.021838013793484,,TotalCapture_train,50
ALL/all,17.021838013793484,,TotalCapture_train,50
AMASS/train,17.021567507528022,,TotalCapture_train,586
AMASS/all,17.021567507528022,,TotalCapture_train,586
ALL/all,17.021567507528022,,TotalCapture_train,586
AMASS/train,17.021386317911038,,TotalCapture_train,772
AMASS/all,17.021386317911038,,TotalCapture_train,772
ALL/all,17.021386317911038,,TotalCapture_train,772
AMASS/train,17.020452736341237,,TotalCapture_train,1146
AMASS/all,17.020452736341237,,TotalCapture_train,1146
ALL/all,17.020452736341237,,TotalCapture_train,1146
AMASS/train,17.019844617693995,,TotalCapture_train,882
AMASS/all,17.019844617693995,,TotalCapture_train,882
ALL/all,17.019844617693995,,TotalCapture_train,882
AMASS/train,17.01865543976114,,TotalCapture_train,302
AMASS/all,17.01865543976114,,TotalCapture_train,302
ALL/all,17.01865543976114,,TotalCapture_train,302
AMASS/train,17.018613896685174,,TotalCapture_train,868
AMASS/all,17.018613896685174,,TotalCapture_train,868
ALL/all,17.018613896685174,,TotalCapture_train,868
AMASS/train,17.017933970495818,,TotalCapture_train,858
AMASS/all,17.017933970495818,,TotalCapture_train,858
ALL/all,17.017933970495818,,TotalCapture_train,858
AMASS/train,17.017625574847063,,TotalCapture_train,828
AMASS/all,17.017625574847063,,TotalCapture_train,828
ALL/all,17.017625574847063,,TotalCapture_train,828
AMASS/train,17.017507453879553,,TotalCapture_train,900
